 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002 -5.4403141577705830e-002  1.8066920435075823e-002 -1.4193143258743948e-002 -2.0728463260380928e-002  1.8976227291122680e-002
 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002 -5.4403141577705830e-002  1.8066920435075823e-002 -1.4193143258743948e-002 -2.0728463260380928e-002
  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002 -5.4403141577705830e-002  1.8066920435075823e-002 -1.4193143258743948e-002
 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002 -5.4403141577705830e-002  1.8066920435075823e-002
  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002 -5.4403141577705830e-002
 -6.8998350815404053e-001  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002  4.7374067436291786e-002
  3.0096994262440591e-001 -6.8998350815404053e-001  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002 -6.7996297508155307e-002
 -3.8927411108427408e-002  3.0096994262440591e-001 -6.8998350815404053e-001  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002  3.6431629000450383e-002
 -2.4688003781301118e-001 -3.8927411108427408e-002  3.0096994262440591e-001 -6.8998350815404053e-001  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002 -3.4441730828930747e-002
  3.5412856681174537e-001 -2.4688003781301118e-001 -3.8927411108427408e-002  3.0096994262440591e-001 -6.8998350815404053e-001  9.9225888853238331e-001 -1.3450508192955559e+000  1.5416515531972459e+000 -1.7255100482905035e+000 -1.0532805893967675e+001 -1.6721355658388144e+000  1.4477071706428357e+000 -1.2239020761000625e+000  8.7479388456778229e-001 -5.8930158760269014e-001  2.4898399011411687e-001 -3.1186737083597038e-002 -1.9149978701870646e-001  2.6588724895848770e-001 -3.3547208869606332e-001  2.7216646179317860e-001 -2.3056171455783531e-001  9.7965776564738649e-002 -2.7371637430141593e-002 -9.1925106235514753e-002  1.2069291215589080e-001 -1.7662724735408236e-001  1.3915367760290759e-001 -1.3315334399125656e-001  5.2905879496458710e-002 -2.3397154513537938e-002 -5.4759306863164103e-002  6.5232670412717311e-002 -1.0816309414246816e-001  8.0700720369117809e-002 -8.5227092275056648e-002  3.1145757260127735e-002 -1.9082941483065580e-002
